fecha,banco,indice_ev_individual,indice_ev_grupal,indice_cartera_normal,indice_cartera_subestandar,indice_cartera_incumplimiento
2016-12-01,"JP Morgan Chase Bank, N.A.",,,,,
2016-12-01,Rabobank Chile,,100.0,0.0,0.45989862917702046,1.8078853562293509
2016-12-01,Scotiabank Chile,,42.25098415336898,57.74901584663101,0.9790845995400039,21.294905107628594
2016-12-01,"The Bank of Tokyo-Mitsubishi UFJ, Ltd.",,100.0,0.0,1.1398329774111615,
2017-01-01,Banco BTG Pactual Chile,0.1722096433500557,,0.17348392497677265,0.0,
2017-01-01,Banco Bice,1.3725139675808522,0.5456070836880905,0.6567837124669207,4.193330884373057,28.257291803989503
2017-01-01,"Banco Bilbao Vizcaya Argentaria, Chile",1.2210264734190583,1.6753752556028634,0.8157677986318569,5.203269465931622,21.108647387164726
2017-01-01,Banco Consorcio,1.8328372718506187,1.9751165957023888,0.877181892848575,12.455109562866875,57.32750965871938
2017-01-01,Banco Falabella,0.0824996482852089,4.957278828176297,3.3403210555006746,,31.846671691197436
2017-01-01,Banco Internacional,2.8726390975574128,5.4594640726043435,1.0244956483465022,2.5310250261830154,23.141502008741487
2017-01-01,Banco Ripley,,6.078939675438464,3.315245357645069,,29.377290229385356
2017-01-01,Banco Santander-Chile,2.434859787602015,2.9949474792974664,1.151725467102624,8.168882815808045,32.39370199341393
2017-01-01,Banco Security,1.8932167690625772,1.7436127334416192,0.7366389607342815,1.730764247411979,26.457625749447033
2017-01-01,Banco de Chile,1.7914470723407145,2.409667634848471,1.2915041734638866,17.537633420479594,33.81205688867855
2017-01-01,Banco de Crédito e Inversiones,1.5361640365042064,2.0236609952212077,0.4759431145508328,5.765635669707436,24.273297386003037
2017-01-01,Banco de la Nación Argentina,2.5986004319416827,0.49999987869688706,0.7150840663778285,17.430782573737005,80.24581030227988
2017-01-01,Banco del Estado de Chile,2.1490286224224624,3.6286743315150285,1.3179368629584713,6.636534425864553,21.096730917475234
2017-01-01,Banco do Brasil S.A.,8.205795647406418,,2.316415002431776,11.603813178073638,90.0
2017-01-01,"China Construction Bank, Agencia en Chile",0.48356248547149067,,0.48356248547149067,,
2017-01-01,Fuente: Superintendencia de Bancos e Instituciones Financieras (Chile),,,,,
2017-01-01,HSBC Bank (Chile),4.7785781055497205,0.4000000000000001,3.8019783657179484,8.82439969196403,
2017-01-01,Itaú Corpbanca,2.179957766813894,1.8805874806431584,0.8274092476273467,9.482319946411204,28.58726226384467
2017-01-01,"JP Morgan Chase Bank, N.A.",,,,,
2017-01-01,Rabobank Chile,3.0137071213543645,,0.42116653842108376,1.6179444027905217,21.17416171533712
2017-01-01,Scotiabank Chile,2.2059432674136117,1.9388559158340677,0.9598390213180927,20.971556679327794,20.11467061007507
2017-01-01,"The Bank of Tokyo-Mitsubishi UFJ, Ltd.",1.3638537160534943,,1.3638537160534943,,
2017-02-01,Banco BTG Pactual Chile,0.4158673539202027,,0.4184772206194241,0.0,
2017-02-01,Banco Bice,1.3700662259124055,0.5372291921596525,0.6659207807339766,4.135066813306857,27.748371202718154
2017-02-01,"Banco Bilbao Vizcaya Argentaria, Chile",1.2147055054223417,1.6494014639495964,0.7888136920095776,6.013258839649647,20.367228233602404
2017-02-01,Banco Consorcio,1.8648939884667413,2.0521887519221056,0.8836470785839254,12.583051797648665,57.747828892565344
2017-02-01,Banco Falabella,0.0824969691089612,4.997566212066239,3.3836545861944254,,31.2784048087098
2017-02-01,Banco Internacional,2.927126068286069,5.637960716536592,1.0404144489916989,2.4082805397616993,22.66035882566729
2017-02-01,Banco Ripley,,6.1834550523782585,3.4232303526773533,,29.120128885673918
2017-02-01,Banco Santander-Chile,2.4165756302616526,2.970858043767445,1.136703148406085,7.653565403932928,32.088351538467144
2017-02-01,Banco Security,1.881673258806495,1.8009174302641873,0.7595812778768919,1.688402982878082,26.35542892479725
2017-02-01,Banco de Chile,1.8027862281131655,2.4107294298518496,1.2952312664743615,17.51796428008984,33.521613050010764
2017-02-01,Banco de Crédito e Inversiones,1.5743123794860887,2.0309192003433054,0.49201795173882973,5.3266035439836585,24.197209013793945
2017-02-01,Banco de la Nación Argentina,2.7647237608413953,0.499999439809539,0.7138889123321888,2.891786555062447,77.14900074563464
2017-02-01,Banco del Estado de Chile,2.1722645072556,3.6563885476925844,1.3293220701597646,6.940472916761416,21.4486790909321
2017-02-01,Banco do Brasil S.A.,10.931286107642384,,2.337930226905011,20.10486326455619,90.0
2017-02-01,"China Construction Bank, Agencia en Chile",0.3975111795919817,,0.3975111795919817,,
2017-02-01,Fuente: Superintendencia de Bancos e Instituciones Financieras (Chile),,,,,
2017-02-01,HSBC Bank (Chile),4.614483490242157,0.3999999999999999,3.6852396359066666,9.312456787602404,
2017-02-01,Itaú Corpbanca,2.2048465966574486,1.914643159344017,0.8448571221025905,9.533900758237454,27.717342874179433
2017-02-01,"JP Morgan Chase Bank, N.A.",,,,,
2017-02-01,Rabobank Chile,3.0365766178466105,,0.45348736462117584,1.599698707074514,21.782886214491104
2017-02-01,Scotiabank Chile,2.2131320981661795,1.9532587166273578,0.9630278413831562,21.105526488940708,19.850349303334042
2017-02-01,"The Bank of Tokyo-Mitsubishi UFJ, Ltd.",1.6257206369862436,,1.6257206369862436,,
2017-03-01,Banco BTG Pactual Chile,0.47428324304270886,,0.47428324304270886,,
2017-03-01,Banco Bice,1.3525702062874252,0.5450735317236179,0.6667214576454783,3.8138794775844413,27.847148232258185
2017-03-01,"Banco Bilbao Vizcaya Argentaria, Chile",1.2376227711007282,1.631865952142316,0.7917768073967033,6.221225996239854,20.925931420090414
2017-03-01,Banco Consorcio,1.835116752777889,2.070580828133167,0.8610369384068215,14.16965326625622,54.96031487246346
2017-03-01,Banco Falabella,0.08250036307821038,4.987690598013243,3.354505201733473,,31.2399415986077
2017-03-01,Banco Internacional,3.013365997441987,5.474167145076581,1.070021421458579,2.607293001494785,23.25858559752576
2017-03-01,Banco Ripley,,6.194314307323544,3.4603712719731345,,29.146592368788177
2017-03-01,Banco Santander-Chile,2.3964107455603783,2.933391728509817,1.1220141664944072,8.523165174527636,31.86646788638087
2017-03-01,Banco Security,1.8713490040418506,1.8274349264954934,0.7523547426647667,1.6704010824077484,26.10371698824893
2017-03-01,Banco de Chile,1.8143548519571007,2.376568277705639,1.2966657073073384,16.239353712263906,33.34519452357094
2017-03-01,Banco de Crédito e Inversiones,1.5945027536229501,2.0011435260769437,0.4960786929828857,5.1789628150000055,23.13286066408325
2017-03-01,Banco de la Nación Argentina,2.5750317410555996,0.49999942493458743,0.685788864420782,2.891786555062447,79.74070124883065
2017-03-01,Banco del Estado de Chile,2.239579819894796,3.5926524253313543,1.2902720130310086,8.045372304209748,21.23065725540338
2017-03-01,Banco do Brasil S.A.,12.498149014280706,,1.4180093045231548,11.228082101612262,90.0
2017-03-01,"China Construction Bank, Agencia en Chile",0.39858956938068174,,0.39858956938068174,,
2017-03-01,Fuente: Superintendencia de Bancos e Instituciones Financieras (Chile),,,,,
2017-03-01,HSBC Bank (Chile),4.377053980572914,0.4,3.681124509250585,8.307402674400757,
2017-03-01,Itaú Corpbanca,2.1314056677400086,1.9032254671517583,0.832341714479879,7.837071992796729,27.284915791941337
2017-03-01,"JP Morgan Chase Bank, N.A.",,,,,
2017-03-01,Rabobank Chile,2.9444912892559647,,0.46692355948723147,1.3623072456131862,21.549708026033308
2017-03-01,Scotiabank Chile,2.045172276546805,1.9678181851100378,0.9527615878323228,21.002966250978012,19.881276007544454
2017-03-01,"The Bank of Tokyo-Mitsubishi UFJ, Ltd.",1.6780433732446656,,1.6780433732446656,,
2017-04-01,Banco BTG Pactual Chile,,100.0,0.0,0.4526341218019989,
2017-04-01,Banco Bice,,75.80160242903655,24.198397570963444,0.67249047064499,3.8031905176997878
2017-04-01,"Banco Bilbao Vizcaya Argentaria, Chile",,45.79399997637864,54.20600002362136,0.7915963699391897,6.175699972972178
2017-04-01,Banco Consorcio,,91.90044756686126,8.09955243313875,0.8061529790580906,11.885654728027742
2017-04-01,Banco Falabella,,0.0017155386164206332,99.99828446138358,3.4000365399582537,
2017-04-01,Banco Internacional,,96.35942660333903,3.6405733966609706,1.0522795116051264,2.311632018246069
2017-04-01,Banco Ripley,,0.0,100.0,3.448714980962241,
2017-04-01,Banco Santander-Chile,,41.6255707820185,58.37442921798149,1.1106134174493711,8.581483342394975
2017-04-01,Banco Security,,73.1722008261925,26.827799173807502,0.7493494181780138,1.6487373653702504
2017-04-01,Banco de Chile,,47.64378489121739,52.356215108782614,1.3019235557683961,16.1467251977604
2017-04-01,Banco de Crédito e Inversiones,,47.07670395886433,52.92329604113567,0.6379492011469905,5.042784519330241
2017-04-01,Banco de la Nación Argentina,,99.21871531079528,0.7812846892047266,0.667775381922251,2.7953129251639184
2017-04-01,Banco del Estado de Chile,,38.30532994880051,61.69467005119949,1.2978161026154713,7.92806479541256
2017-04-01,Banco do Brasil S.A.,,100.0,0.0,2.2374480470923084,11.239244495091214
2017-04-01,"China Construction Bank, Agencia en Chile",,100.0,0.0,0.7612454916337773,
2017-04-01,Fuente: Superintendencia de Bancos e Instituciones Financieras (Chile),,,,,
2017-04-01,HSBC Bank (Chile),,99.94610625838327,0.053893741616733125,3.240996378554353,8.068975998414764
2017-04-01,Itaú Corpbanca,,56.949402875347374,43.050597124652626,0.8498120506394458,7.474269204404342
2017-04-01,"JP Morgan Chase Bank, N.A.",,,,,
2017-04-01,Rabobank Chile,,100.0,0.0,0.4497961174920167,1.3465863271127636
2017-04-01,Scotiabank Chile,,44.10603773829468,55.89396226170531,0.9167655263295129,20.664095910707676
2017-04-01,"The Bank of Tokyo-Mitsubishi UFJ, Ltd.",,100.0,0.0,0.8919369518810543,
2017-05-01,Banco BTG Pactual Chile,0.7297789084020941,,0.7297789084020941,,
2017-05-01,Banco Bice,1.3431792890000522,0.5234813644344981,0.6763161944267229,3.49309243900869,27.46017227819777
2017-05-01,"Banco Bilbao Vizcaya Argentaria, Chile",1.2698681979532067,1.5764474566449667,0.7859036608876657,5.658431453209482,21.53825902791045
2017-05-01,Banco Consorcio,1.8368443950312956,1.898774659425935,0.7964118388344728,8.109382999261546,58.65819575973844
2017-05-01,Banco Falabella,0.08254311995779026,4.995851940069917,3.332382979907379,,30.904521760236868
2017-05-01,Banco Internacional,2.956950797024686,4.756182779158111,1.0366799546740453,2.486184590132503,22.46502535627464
2017-05-01,Banco Ripley,,6.23991592692473,3.3463298377018598,,29.624520073350407
2017-05-01,Banco Santander-Chile,2.4736769171952644,2.8975061241894124,1.1170904412504752,8.372938202113641,31.410198334808825
2017-05-01,Banco Security,1.8443213151334328,1.8297676440227946,0.7352208723979322,1.7191200636435378,26.409048949090725
2017-05-01,Banco de Chile,1.8038681997929722,2.3309369465998944,1.262073674129086,17.08002599467101,32.83741742381806
2017-05-01,Banco de Crédito e Inversiones,1.6789825119107944,2.008097572339205,0.6093281613013913,4.381856414509267,22.06726162662521
2017-05-01,Banco de la Nación Argentina,2.4847277147899223,0.4999996160971804,0.6596294287822394,2.8517965987669975,79.6278104434032
2017-05-01,Banco del Estado de Chile,2.2033342629036134,3.555186473401322,1.2812951384238964,7.33647411773783,22.30122715761067
2017-05-01,Banco do Brasil S.A.,13.252348445112247,,2.354435736270628,13.598522304185954,90.0
2017-05-01,"China Construction Bank, Agencia en Chile",0.6640600842222386,,0.6640600842222386,,
2017-05-01,Fuente: Superintendencia de Bancos e Instituciones Financieras (Chile),,,,,
2017-05-01,HSBC Bank (Chile),4.073810752304903,0.3999999999999999,3.080001261812638,9.242591092836463,
2017-05-01,Itaú Corpbanca,2.198984657176597,1.9135665073670607,0.8603802625799896,7.320090678558679,28.163371959045445
2017-05-01,"JP Morgan Chase Bank, N.A.",,,,,
2017-05-01,Scotiabank Chile,2.107422700973512,2.1469281046271314,0.9452510732929877,20.528963607883842,23.145828740966923
2017-05-01,"The Bank of Tokyo-Mitsubishi UFJ, Ltd.",1.1455727726167437,,1.1455727726167437,,
2017-06-01,Banco BTG Pactual Chile,,100.0,0.0,0.6072158713991909,
2017-06-01,Banco Bice,,75.53538678312233,24.464613216877666,0.6539713644316525,3.415305554534064
2017-06-01,"Banco Bilbao Vizcaya Argentaria, Chile",,44.62856473075615,55.37143526924384,0.7977925698865412,5.601981705173963
2017-06-01,Banco Consorcio,,91.46449947425874,8.535500525741261,0.8291639246094489,8.297840006319191
2017-06-01,Banco Falabella,,1.37257413766634e-05,99.99998627425862,3.386233079498059,
2017-06-01,Banco Internacional,,96.45550102709187,3.54449897290813,1.0604230717736296,2.5108000976056686
2017-06-01,Banco Ripley,,0.0,100.0,3.341714883873468,
2017-06-01,Banco Santander-Chile,,37.867153295782316,62.132846704217684,1.1196985769847745,7.499287362565607
2017-06-01,Banco Security,,73.30584660662727,26.694153393372726,0.7504996611156018,1.6163201699285277
2017-06-01,Banco de Chile,,47.281817149247374,52.718182850752626,1.2414150851182149,13.338818469673388
2017-06-01,Banco de Crédito e Inversiones,,45.80511102867667,54.19488897132333,0.5996045057244884,4.283930887829271
2017-06-01,Banco de la Nación Argentina,,99.2078884457865,0.7921115542135022,0.7166911186959316,2.871827914353688
2017-06-01,Banco del Estado de Chile,,39.313533587441604,60.686466412558396,1.2536671757923952,7.217344654095076
2017-06-01,Banco do Brasil S.A.,,100.0,0.0,1.6244560355146689,13.294159246011942
2017-06-01,"China Construction Bank, Agencia en Chile",,100.0,0.0,0.8161763482490089,
2017-06-01,Fuente: Superintendencia de Bancos e Instituciones Financieras (Chile),,,,,
2017-06-01,HSBC Bank (Chile),,99.94184418066551,0.058155819334482675,3.352307669844411,8.863604876986384
2017-06-01,Itaú Corpbanca,,55.61746743045744,44.38253256954256,0.8798401615240067,7.178470077171362
2017-06-01,"JP Morgan Chase Bank, N.A.",,,,,
2017-06-01,Scotiabank Chile,,43.22455433368816,56.77544566631183,0.9594712292338116,20.29243437726493
2017-06-01,"The Bank of Tokyo-Mitsubishi UFJ, Ltd.",,100.0,0.0,0.8508631134304352,
2017-07-01,Banco BTG Pactual Chile,0.5890876875171045,,0.5890876875171045,,
2017-07-01,Banco Bice,1.2810976930090776,0.5196232003828034,0.6270608546696075,3.3093437374255172,27.081468140971708
2017-07-01,"Banco Bilbao Vizcaya Argentaria, Chile",1.2748051530823945,1.5728692519636944,0.8037017441631507,5.352788820971363,21.566046268444875
2017-07-01,Banco Consorcio,1.8826098188811056,1.8004522221490207,0.8412464193955224,8.51478925291065,54.19974749976024
2017-07-01,Banco Falabella,0.08249446336407537,5.056441765132626,3.3253764010272713,,32.02908113255303
2017-07-01,Banco Internacional,2.8575775382103963,4.529271667433005,1.014986147378568,2.347906463355391,21.799221573041812
2017-07-01,Banco Ripley,,6.306983542704171,3.2741301706298245,,29.820043382849924
2017-07-01,Banco Santander-Chile,2.369699153926285,2.9191057430432017,1.0870480092179196,7.304680468507913,31.08131510582222
2017-07-01,Banco Security,1.731090228731348,1.8404385281796392,0.7463741602715974,1.3800912760215767,24.89103506896421
2017-07-01,Banco de Chile,1.730167389345549,2.296149937132186,1.231803985708107,13.284931965801192,32.88870875944785
2017-07-01,Banco de Crédito e Inversiones,1.8088678059939647,1.9611407398237621,0.6019978412808473,5.660450397203578,22.035506252885465
2017-07-01,Banco de la Nación Argentina,3.099816658632544,0.4999998323889879,0.835170661078404,2.9944276828967697,79.99890029234989
2017-07-01,Banco del Estado de Chile,2.114013860130421,3.534809761536021,1.2435180750583317,7.045939822469648,22.80234083582584
2017-07-01,Banco do Brasil S.A.,14.581324004892002,,2.399490207292093,43.875,89.99999999999999
2017-07-01,"China Construction Bank, Agencia en Chile",0.8581087183806186,,0.8581087183806186,,
2017-07-01,Fuente: Superintendencia de Bancos e Instituciones Financieras (Chile),,,,,
2017-07-01,HSBC Bank (Chile),4.277812306560262,0.39999999999999986,3.403844301913512,9.111921036534616,
2017-07-01,Itaú Corpbanca,2.281924258928716,1.8865034534356648,0.8786630634018158,7.473064543423859,28.09215339969305
2017-07-01,"JP Morgan Chase Bank, N.A.",,,,,
2017-07-01,Scotiabank Chile,2.0419828901809733,2.1541734576088127,0.9555162928582099,21.206807092750275,22.701887723561423
2017-07-01,"The Bank of Tokyo-Mitsubishi UFJ, Ltd.",1.8975079250378903,,1.8975079250378903,,
2017-08-01,Banco BTG Pactual Chile,,100.0,0.0,0.6328056705553241,
2017-08-01,Banco Bice,,75.52123480630272,24.478765193697285,0.628457928696582,3.328944529608839
2017-08-01,"Banco Bilbao Vizcaya Argentaria, Chile",,44.00663943882247,55.99336056117754,0.8020596942945407,5.806270121852911
2017-08-01,Banco Consorcio,,91.38941642210334,8.610583577896659,0.8434686106080702,8.155077557965956
2017-08-01,Banco Falabella,,0.0018392987926466467,99.99816070120735,3.2322742904960324,
2017-08-01,Banco Internacional,,92.71185986780608,7.288140132193926,0.9544949640648238,2.2717408233160152
2017-08-01,Banco Ripley,,0.0,100.0,3.278941252226945,
2017-08-01,Banco Santander-Chile,,38.13094819352404,61.86905180647596,1.0833372147518128,7.150035456094961
2017-08-01,Banco Security,,72.71656643090031,27.283433569099675,0.7377584005884605,1.2789313413351417
2017-08-01,Banco de Chile,,46.55053692219753,53.44946307780247,1.2177323645086697,13.255141060799444
2017-08-01,Banco de Crédito e Inversiones,,45.66439500771591,54.33560499228409,0.5955892885830952,5.485746901309498
2017-08-01,Banco de la Nación Argentina,,99.01282516208309,0.9871748379169201,0.8399905090833018,2.8397401184910036
2017-08-01,Banco del Estado de Chile,,38.415707441875526,61.584292558124474,1.2906135740440159,7.245486286514213
2017-08-01,Banco do Brasil S.A.,,100.0,0.0,1.9691958797327227,36.86638411553142
2017-08-01,"China Construction Bank, Agencia en Chile",,100.0,0.0,0.9553278290554863,
2017-08-01,Fuente: Superintendencia de Bancos e Instituciones Financieras (Chile),,,,,
2017-08-01,HSBC Bank (Chile),,99.93086111507925,0.0691388849207525,3.5736516747616838,8.16283597466634
2017-08-01,Itaú Corpbanca,,54.86149579841882,45.13850420158118,0.883722021454272,7.635418158003775
2017-08-01,"JP Morgan Chase Bank, N.A.",,,,,
2017-08-01,Scotiabank Chile,,42.88407316779427,57.11592683220572,0.945216201800031,20.112560552839902
2017-08-01,"The Bank of Tokyo-Mitsubishi UFJ, Ltd.",,100.0,0.0,1.3864923147321044,
2017-09-01,Banco BTG Pactual Chile,,100.0,0.0,0.8576628083911769,
2017-09-01,Banco Bice,,75.12290700329739,24.877092996702608,0.6352172207831941,3.343716587676187
2017-09-01,"Banco Bilbao Vizcaya Argentaria, Chile",,43.846727709559126,56.15327229044088,0.8052032587169128,5.707845755872955
2017-09-01,Banco Consorcio,,91.58025191348968,8.419748086510328,0.9210260264019113,7.7655451947174114
2017-09-01,Banco Falabella,,0.0030142074567368437,99.99698579254326,3.2286914149893144,
2017-09-01,Banco Internacional,,92.57464342135923,7.425356578640775,0.9449035165946874,2.464152687836354
2017-09-01,Banco Ripley,,0.0,100.0,3.2567038774730603,
2017-09-01,Banco Santander-Chile,,38.757390078951445,61.242609921048555,0.9557637777543173,7.197368220768037
