fecha,banco,indice_total,indice_comercial,indice_consumo,indice_vivienda
2018-01-01,"The Bank of Tokyo-Mitsubishi UFJ, Ltd.",0.965403109835362,0.965403109835362,0.965403109835362,
2018-02-01,Banco BTG Pactual Chile,,0.4548910321056995,0.4548910321056995,0.4548910321056995
2018-02-01,Banco Bice,,1.0664704048946432,1.0664704048946432,1.26102265945006
2018-02-01,"Banco Bilbao Vizcaya Argentaria, Chile",,1.4809739815293406,1.481390032833861,1.2640913057398986
2018-02-01,Banco Consorcio,,1.8019837897888036,1.8118649730668228,1.8140569225487888
2018-02-01,Banco Falabella,,4.817635302879367,4.817635302879367,4.2173157821708855
2018-02-01,Banco Internacional,,2.2417496541747766,2.2417496541747766,2.2165202457331805
2018-02-01,Banco Ripley,,6.553926434189796,6.553926434189796,9.423973036351331
2018-02-01,Banco Santander-Chile,,2.8955189568374813,2.900315736810295,3.2654625946789952
2018-02-01,Banco Security,,1.580818495787062,1.5809212153143286,1.5063647484292806
2018-02-01,Banco de Chile,,2.192228116677011,2.213046232600421,2.0656388387125713
2018-02-01,Banco de Crédito e Inversiones,,1.9524882603059828,1.9652458269390067,1.8443591359932066
2018-02-01,Banco de la Nación Argentina,,2.651315325399515,2.670788866983873,2.6942703526619605
2018-02-01,Banco del Estado de Chile,,3.093973596871854,3.106333848727376,3.05348114430744
2018-02-01,Banco do Brasil S.A.,,8.402027862475263,9.43602997864398,9.43602997864398
2018-02-01,"China Construction Bank, Agencia en Chile",,0.8475934873547891,0.937346187120012,0.937346187120012
2018-02-01,HSBC Bank (Chile),,4.575245081601158,4.575245081601158,4.580556943754885
2018-02-01,Itaú Corpbanca,,2.2739433681627323,2.2866416678916797,2.342821700316901
2018-02-01,"JP Morgan Chase Bank, N.A.",,,,
2018-02-01,Scotiabank Chile,,2.0229470016613,2.0233184048387014,2.073610630700509
2018-02-01,"The Bank of Tokyo-Mitsubishi UFJ, Ltd.",,0.9721313967587121,0.9721313967587121,0.9721313967587121
2018-03-01,Banco BTG Pactual Chile,0.4631515888512746,0.5211372256812835,0.5211372256812835,
2018-03-01,Banco Bice,1.1195669660764023,1.1195669660764023,1.334868159523464,0.3501139289306179
2018-03-01,"Banco Bilbao Vizcaya Argentaria, Chile",1.4454949596598365,1.4469825987956981,1.2455034461653731,1.6394050301639378
2018-03-01,Banco Consorcio,1.8777648706350802,1.8777648706350802,1.886238441376644,1.7775085376519693
2018-03-01,Banco Falabella,4.767854604769248,4.767854604769248,3.951984539904224,4.821993909514554
2018-03-01,Banco Internacional,2.2053027936367884,2.2053027936367884,2.181230671183211,3.114608690548059
2018-03-01,Banco Ripley,6.580863470248309,6.580863470248309,9.672223993283643,6.551201366578617
2018-03-01,Banco Santander-Chile,2.85366984705352,2.8545385535950523,3.196884298710917,2.497278964079617
2018-03-01,Banco Security,1.5636962739763636,1.5638593879940412,1.4884462395209082,1.8327285802054778
2018-03-01,Banco de Chile,2.1481281682093947,2.181128052100354,2.026410199346376,2.3718359461475376
2018-03-01,Banco de Crédito e Inversiones,1.9117340715958226,1.9274796852615839,1.8040409209181416,2.093189151893469
2018-03-01,Banco de la Nación Argentina,2.7933995935869307,2.824054085408294,2.8505404602904556,0.49999980020527457
2018-03-01,Banco del Estado de Chile,3.115710477007521,3.1449186346112836,3.1906188290078608,3.0993510965449054
2018-03-01,Banco do Brasil S.A.,7.679352824555739,9.733701987926354,9.733701987926354,
2018-03-01,"China Construction Bank, Agencia en Chile",0.8204290218520869,0.893292975910338,0.893292975910338,
2018-03-01,HSBC Bank (Chile),4.656291893543466,4.656291893543466,4.6608950758193854,0.4
2018-03-01,Itaú Corpbanca,2.3020115435020196,2.3151681740162426,2.3839945101635664,2.1843768089669573
2018-03-01,"JP Morgan Chase Bank, N.A.",,,,
2018-03-01,Scotiabank Chile,1.9652768230673228,1.965352742990063,2.0017344106200636,1.9198678620457692
2018-03-01,"The Bank of Tokyo-Mitsubishi UFJ, Ltd.",1.0585666819435386,1.0585666819435386,1.0585666819435386,
2018-04-01,Banco BTG Pactual Chile,0.6003432145450025,0.6003432145450025,0.6003432145450025,
2018-04-01,Banco Bice,1.1487100835923467,1.1487100835923467,1.3731279438584807,0.3447043959828503
2018-04-01,"Banco Bilbao Vizcaya Argentaria, Chile",1.454712695191692,1.4567661730637689,1.274729100666341,1.6259285654332296
2018-04-01,Banco Consorcio,1.8304929631087319,1.8304929631087319,1.8390029573432922,1.733086898421022
2018-04-01,Banco Falabella,4.767238962924559,4.767238962924559,3.9152098918687157,4.82266934745724
2018-04-01,Banco Internacional,2.1597607437857427,2.1597607437857427,2.135342823354053,3.0863328000886203
2018-04-01,Banco Ripley,6.554446537019623,6.554446537019623,9.53133832602931,6.526078446795898
2018-04-01,Banco Santander-Chile,2.816909788523609,2.8181274528489517,3.175040998011918,2.4441621327291068
2018-04-01,Banco Security,1.6097984858823664,1.610120338134001,1.552391958610974,1.8164937684796914
2018-04-01,Banco de Chile,2.1036635341546135,2.125708954274797,1.9481441482806838,2.3481112667189454
2018-04-01,Banco de Crédito e Inversiones,1.9054402849114769,1.9205225384108044,1.7955713150976442,2.088725435403891
2018-04-01,Banco de la Nación Argentina,2.833238331217557,2.8560904809247725,2.8817579146815526,0.5000003321317722
2018-04-01,Banco del Estado de Chile,3.077817306423757,3.0924416094540437,3.094215374870994,3.0906629683814035
2018-04-01,Banco do Brasil S.A.,6.719987911033599,8.68194146303825,8.68194146303825,
2018-04-01,"China Construction Bank, Agencia en Chile",0.8610553340996984,0.9380737582763782,0.9380737582763782,
2018-04-01,HSBC Bank (Chile),4.4206196731319105,4.4206196731319105,4.424514045932619,0.4000000000000002
2018-04-01,Itaú Corpbanca,2.2823761507473015,2.2955494068832056,2.3718262177058502,2.1526480030371804
2018-04-01,"JP Morgan Chase Bank, N.A.",,,,
2018-04-01,"MUFG Bank, Ltd.",1.1546326577654964,1.1546326577654964,1.1546326577654964,
2018-04-01,Scotiabank Chile,1.9573950838242486,1.9578707206393389,2.000391017725874,1.9048034282343647
2018-05-01,Banco BTG Pactual Chile,,0.6372777899974649,0.6372777899974649,0.6372777899974649
2018-05-01,Banco Bice,,1.1474470685186557,1.1474470685186557,1.3719112866323868
2018-05-01,"Banco Bilbao Vizcaya Argentaria, Chile",,1.4344187804886313,1.4365227925380482,1.2672989209022811
2018-05-01,Banco Consorcio,,1.8443998771425232,1.8443998771425232,1.8566839328631999
2018-05-01,Banco Falabella,,4.737707002185161,4.737707002185161,3.8561808910910296
2018-05-01,Banco Internacional,,2.200868925368782,2.200868925368782,2.1746981863592687
2018-05-01,Banco Ripley,,6.513782487359434,6.513782487359434,9.092527912757136
2018-05-01,Banco Santander-Chile,,2.771313310874177,2.7729312555276415,3.118376254367111
2018-05-01,Banco Security,,1.6164839256771566,1.6174498554317112,1.5626038420723174
2018-05-01,Banco de Chile,,2.097305731593128,2.1329260565614327,1.960592641972151
2018-05-01,Banco de Crédito e Inversiones,,1.8771475950362537,1.892663431317375,1.7418441696784885
2018-05-01,Banco de la Nación Argentina,,2.980187535737275,2.980187535737275,3.0094326696859506
2018-05-01,Banco del Estado de Chile,,3.0252029827025266,3.0594682075774795,3.037682657561966
2018-05-01,Banco do Brasil S.A.,,7.034717959097728,7.9149150624284275,7.9149150624284275
2018-05-01,"China Construction Bank, Agencia en Chile",,0.8916259435119774,0.9186629497740619,0.9186629497740619
2018-05-01,HSBC Bank (Chile),,3.515314447077068,3.667318554793443,3.6703635143693076
2018-05-01,Itaú Corpbanca,,2.2620086253488236,2.2753264793940855,2.3700071208082027
2018-05-01,"JP Morgan Chase Bank, N.A.",,,,
2018-05-01,"MUFG Bank, Ltd.",,1.0135290261832208,1.2041619549501554,1.2041619549501554
2018-05-01,Scotiabank Chile,,1.9032236596041388,1.9038610165231518,1.9023220291347132
2018-06-01,Banco BTG Pactual Chile,0.4852676464924437,0.5305204610458046,0.5305204610458046,
2018-06-01,Banco Bice,1.1157867182825405,1.1157867182825405,1.3313124535765797,0.33349435600879007
2018-06-01,"Banco Bilbao Vizcaya Argentaria, Chile",1.4343402195401957,1.438458476221766,1.2710794472858469,1.5971194804428133
2018-06-01,Banco Consorcio,1.89689229395761,1.89689229395761,1.9211442973826585,1.6345277035298262
2018-06-01,Banco Falabella,4.778802356881946,4.778802356881946,3.741300197722821,4.844507832474934
2018-06-01,Banco Internacional,2.1517920506747603,2.1517920506747603,2.125979646143793,3.1938526004883596
2018-06-01,Banco Ripley,6.509416195404527,6.509416195404527,8.927046381571135,6.486963283443478
2018-06-01,Banco Santander-Chile,2.7486285009530493,2.751230982566864,3.123011863850348,2.3564953199934355
2018-06-01,Banco Security,1.6449918175575138,1.646495944604013,1.5908157153750375,1.8510489207824807
2018-06-01,Banco de Chile,2.0779171722035166,2.104937601921321,1.918364524470163,2.3390518532696785
2018-06-01,Banco de Crédito e Inversiones,1.8803786372907334,1.896881388227617,1.7660055208514855,2.0798085146565715
2018-06-01,Banco de la Nación Argentina,3.5010141359417775,3.5010141359417775,3.533134457463172,0.4999998011032933
2018-06-01,Banco del Estado de Chile,3.075013418292514,3.0910791744886157,3.111574495608649,3.0703171395401263
2018-06-01,Banco do Brasil S.A.,7.16831611652025,8.212825316593667,8.212825316593667,
2018-06-01,"China Construction Bank, Agencia en Chile",0.8731896101691943,0.8998700207856074,0.8998700207856074,
2018-06-01,HSBC Bank (Chile),3.1866848138610795,3.512426574592352,3.515842253850216,0.4000000000000001
2018-06-01,Itaú Corpbanca,2.242261100620158,2.255867061604348,2.3544081135840647,2.069372830198004
2018-06-01,"JP Morgan Chase Bank, N.A.",,,,
2018-06-01,"MUFG Bank, Ltd.",1.1017815573835634,1.1017815573835634,1.1017815573835634,
2018-06-01,Scotiabank Chile,1.880436843414898,1.880567617331148,1.8818644615924536,1.8788575842760367
2018-07-01,Banco BTG Pactual Chile,0.4654806156117461,0.4654806156117461,0.4654806156117461,
2018-07-01,Banco Bice,1.0765786170790774,1.0765786170790774,1.2811346623211728,0.3401434617316125
2018-07-01,"Banco Bilbao Vizcaya Argentaria, Chile",1.424487328072681,1.4269379758002485,1.2575384691215175,1.5884865674169957
2018-07-01,Banco Consorcio,1.8460428107107902,1.8460428107107902,1.874416281779233,1.557617167063887
2018-07-01,Banco Falabella,4.775015827895225,4.775015827895225,3.6860711907647987,4.843044688895275
2018-07-01,Banco Internacional,2.092534456217777,2.092534456217777,2.073334945577751,2.8603506962322127
2018-07-01,Banco Ripley,6.524123980465229,6.524123980465229,8.421356719437476,6.50675186894725
2018-07-01,Banco Santander-Chile,2.7291402079154747,2.7306302947829124,3.0964149576401567,2.342938517690402
2018-07-01,Banco Security,1.5879516833540128,1.589485175131324,1.5178180328804753,1.8516169146816082
2018-07-01,Banco de Chile,2.033121532655451,2.0519649587904563,1.823333061174754,2.3361344706165235
2018-07-01,Banco de Crédito e Inversiones,1.9023327922454814,1.9181311169963582,1.7782339946464367,2.1118870008756088
2018-07-01,Banco de la Nación Argentina,4.3648826086654955,4.3648826086654955,4.411672830297713,0.4999993855205717
2018-07-01,Banco del Estado de Chile,3.0424934798834977,3.0590661603808025,3.0362368897682273,3.082062913802364
2018-07-01,Banco do Brasil S.A.,7.502056186412845,8.088356661098423,8.088356661098423,
2018-07-01,"Bank of China, Agencia en Chile",,,,
2018-07-01,"China Construction Bank, Agencia en Chile",0.942892269600964,0.969710483820968,0.969710483820968,
2018-07-01,HSBC Bank (Chile),3.941173282242536,3.941173282242536,3.944301073259176,0.4
2018-07-01,Itaú Corpbanca,2.224051618014574,2.2371537428620645,2.288513660314799,2.1406108563621316
2018-07-01,"JP Morgan Chase Bank, N.A.",,,,
2018-07-01,"MUFG Bank, Ltd.",1.0167978221519582,1.0167978221519582,1.0167978221519582,
2018-07-01,Scotiabank Chile,1.8389379882375128,1.8393785832001737,1.8250895702564458,1.8580253142675025
2018-08-01,Banco BTG Pactual Chile,0.4276022052103577,0.4276022052103577,0.4276022052103577,
2018-08-01,Banco Bice,1.1637588537300312,1.1637588537300312,1.3889639274349477,0.3336498584309251
2018-08-01,Banco Consorcio,1.8547099295654605,1.8547099295654605,1.8926605191534915,1.4809235046485492
2018-08-01,Banco Falabella,4.714304867271657,4.714304867271657,3.5508354461640677,4.785525252967359
2018-08-01,Banco Internacional,2.0765619933499084,2.0765619933499084,2.0639183031883297,2.5898977020149374
2018-08-01,Banco Paris,,,,
2018-08-01,Banco Penta,,,,
2018-08-01,Banco Ripley,6.606706620045302,6.606706620045302,8.446541846820965,6.590009115315403
2018-08-01,Banco Santander-Chile,2.7017610131795244,2.7031071741292565,3.07858595199897,2.301008587889158
2018-08-01,Banco Security,1.5730892753399055,1.5734713551738586,1.507047762457045,1.8227898199860582
2018-08-01,Banco de Chile,2.1763407088892563,2.201859184490033,1.89145486056484,2.5876947239469446
2018-08-01,Banco de Crédito e Inversiones,1.8982207130111821,1.91775427577667,1.8068202256505645,2.070648395203478
2018-08-01,Banco de la Nación Argentina,5.288287590623124,5.288287590623124,5.349703184188667,0.5
2018-08-01,Banco del Estado de Chile,3.034129179943744,3.0508885004355064,3.036745684773415,3.065202816850983
2018-08-01,Banco do Brasil S.A.,7.389704180164543,8.13181328303892,8.13181328303892,
2018-08-01,"Bank of China, Agencia en Chile",,,,
2018-08-01,"China Construction Bank, Agencia en Chile",0.9577430499295402,0.9849641589075333,0.9849641589075333,
2018-08-01,HSBC Bank (Chile),3.3464141468169077,3.773459176830809,3.776523480675262,0.4
2018-08-01,Itaú Corpbanca,2.3390152643743742,2.3536615768737694,2.4963657630319447,2.0826989417052966
2018-08-01,"JP Morgan Chase Bank, N.A.",,,,
2018-08-01,"MUFG Bank, Ltd.",0.866300801818549,0.866300801818549,0.866300801818549,
2018-08-01,Rabobank Chile,,,,
2018-08-01,Scotiabank Azul,1.4056189190181678,1.4080507747254631,1.2370894091017255,1.5752508815303217
2018-08-01,Scotiabank Chile,1.8385432494968112,1.8388729240972876,1.8372260131390254,1.8410638171028373
2018-09-01,Banco BTG Pactual Chile,,0.4829129816752763,0.4944054503418498,0.4944054503418498
2018-09-01,Banco Bice,,1.1537843823712346,1.1537843823712346,1.3809188139109787
2018-09-01,Banco Consorcio,,1.806855379368265,1.806855379368265,1.845039757208055
2018-09-01,Banco Falabella,,4.828028152767335,4.828028152767335,3.505726997257562
2018-09-01,Banco Internacional,,2.065293242131509,2.065293242131509,2.0539440055373297
2018-09-01,Banco Ripley,,6.672687226826962,6.672687226826962,8.54383810009533
2018-09-01,Banco Santander-Chile,,2.680255735497729,2.681443293457471,3.0534784298224436
2018-09-01,Banco Security,,1.5852638684327784,1.585383848174022,1.5088579863329916
2018-09-01,Banco de Chile,,2.18127389203069,2.2114460036252566,1.8783297758313173
2018-09-01,Banco de Crédito e Inversiones,,1.9146238754312077,1.9301558248280706,1.7963791690686377
2018-09-01,Banco de la Nación Argentina,,5.4093723719276054,5.4093723719276054,5.47448115335016
2018-09-01,Banco del Estado de Chile,,3.0472709167391714,3.0593920443911595,3.031920631869065
2018-09-01,Banco do Brasil S.A.,,7.683396101894421,9.042569630689016,9.042569630689016
2018-09-01,"Bank of China, Agencia en Chile",,1.7500000000000002,1.7500000000000002,1.7500000000000002
2018-09-01,"China Construction Bank, Agencia en Chile",,0.9881421778427149,1.0162474441453784,1.0162474441453784
2018-09-01,HSBC Bank (Chile),,4.249886556339373,4.263305015355112,4.266861621267308
2018-09-01,Itaú Corpbanca,,2.3357103882927324,2.3498259773318004,2.4767337912986758
2018-09-01,"JP Morgan Chase Bank, N.A.",,,,
2018-09-01,"MUFG Bank, Ltd.",,0.7516328886206705,0.9140947797179965,0.9140947797179965
2018-09-01,Scotiabank Chile,,1.7434101026278002,1.7441304107119506,1.7130807665346408
2018-10-01,Banco BTG Pactual Chile,0.6850084055347111,0.6850084055347111,0.6850084055347111,
2018-10-01,Banco Bice,1.1639321840488237,1.1639321840488237,1.3946015260354752,0.3111879184817448
2018-10-01,Banco Consorcio,1.8682213706693567,1.8682213706693567,1.9225820790082684,1.359916910980771
2018-10-01,Banco Falabella,4.787133377009374,4.787133377009374,3.3994356673728805,4.871187624715099
2018-10-01,Banco Internacional,2.0230343531612642,2.0230343531612642,2.0150017196124868,2.3511847207114633
2018-10-01,Banco Ripley,6.717515167527785,6.717515167527785,8.45247169576558,6.702097430761249
2018-10-01,Banco Santander-Chile,2.6652889939277693,2.6664367112124805,3.0721762998756956,2.2397312658960966
2018-10-01,Banco Security,1.7091534142734703,1.7102191778491864,1.653098406747365,1.925551273102711
2018-10-01,Banco de Chile,2.182908743454878,2.204942874576863,1.9020324856624544,2.580197326757766
2018-10-01,Banco de Crédito e Inversiones,1.894441138304063,1.9083762594073392,1.7982074479865482,2.0608632586359836
2018-10-01,Banco del Estado de Chile,2.949471310022845,2.957342346978708,2.9926324330253955,2.9218831523369393
2018-10-01,Banco do Brasil S.A.,7.12827150909299,7.513565071529535,7.513565071529535,
2018-10-01,"Bank of China, Agencia en Chile",,,,
2018-10-01,"China Construction Bank, Agencia en Chile",0.9615795395966565,0.989171381590831,0.989171381590831,
2018-10-01,HSBC Bank (Chile),3.9830879121202547,4.240737205365639,4.244182473793324,0.4
2018-10-01,Itaú Corpbanca,2.4215305724305742,2.4368806098523423,2.620478833268447,2.088972614632603
2018-10-01,"JP Morgan Chase Bank, N.A.",,,,
2018-10-01,"MUFG Bank, Ltd.",0.6369427876938436,1.0554657720996807,1.0554657720996807,
2018-10-01,Scotiabank Chile,1.7255857588355323,1.726027046816831,1.6974563629611847,1.758601844015432
2018-11-01,Banco BTG Pactual Chile,0.7633985291741215,0.7972256424928752,0.7972256424928752,
2018-11-01,Banco Bice,1.2204149101974169,1.2204149101974169,1.4628472731107438,0.3057498648321449
2018-11-01,Banco Consorcio,1.8242199909003283,1.8310478979685592,1.8914037641457184,1.2934361680976183
2018-11-01,Banco Falabella,4.7487361853264085,4.7487361853264085,3.423843745705014,4.8275206570825535
2018-11-01,Banco Internacional,2.015843845693446,2.015843845693446,2.0107816951266972,2.221470455150868
2018-11-01,Banco Ripley,7.816480304417463,7.816480304417463,8.050822013066918,7.814422351550091
2018-11-01,Banco Santander-Chile,2.6424581403718643,2.64363617199865,3.0427298386853088,2.2298041906854937
2018-11-01,Banco Security,1.715765041120531,1.7181777052239313,1.6642016253841474,1.9221372255169578
2018-11-01,Banco de Chile,2.1500004084352136,2.1930059714609644,1.8718332163816354,2.5899591289180917
2018-11-01,Banco de Crédito e Inversiones,2.022851037735668,2.0362608647417386,1.9750019800183052,2.1186326408519562
2018-11-01,Banco del Estado de Chile,2.9471632174050506,2.951628839875759,2.9915278314935145,2.9119344421789646
2018-11-01,Banco do Brasil S.A.,6.2508547853866485,7.046714829352776,7.046714829352776,
2018-11-01,"Bank of China, Agencia en Chile",,,,
2018-11-01,"China Construction Bank, Agencia en Chile",0.961479769586418,0.9886253790362473,0.9886253790362473,
2018-11-01,HSBC Bank (Chile),4.141582179831034,4.177224280894817,4.180435407877852,0.4
2018-11-01,Itaú Corpbanca,2.3925791672974923,2.4072184916520505,2.5716020165041082,2.0985389674432633
2018-11-01,"JP Morgan Chase Bank, N.A.",,,,
2018-11-01,"MUFG Bank, Ltd.",0.7646048377063704,1.5450120582352271,1.5450120582352271,
2018-11-01,Scotiabank Chile,1.7055368051421045,1.7060270448812296,1.6574766851137672,1.7625115244524794
2018-12-01,Banco BTG Pactual Chile,,1.1798510916934453,1.2053432021010708,1.2053432021010708
2018-12-01,Banco Bice,,1.1992224318519844,1.1992224318519844,1.4348803854600163
2018-12-01,Banco Consorcio,,1.6931249085649038,1.6931249085649038,1.746369965686114
2018-12-01,Banco Falabella,,4.978110919543539,4.978110919543539,3.5247586183184216
2018-12-01,Banco Internacional,,1.9230546218415085,1.9230546218415085,1.9191457120315263
2018-12-01,Banco Ripley,,7.870732348042532,7.870732348042532,7.874268171851197
2018-12-01,Banco Santander-Chile,,2.625447336426418,2.6266624112531685,3.092550805566484
2018-12-01,Banco Security,,1.687043912368914,1.6897586678541718,1.6279126924628942
2018-12-01,Banco de Chile,,2.1386141924992943,2.164822846150588,1.863464540695321
2018-12-01,Banco de Crédito e Inversiones,,2.0433276693590523,2.055730209764263,1.9845242304326014
2018-12-01,Banco del Estado de Chile,,2.9761822212463884,2.977009536368744,3.032619883848524
2018-12-01,Banco do Brasil S.A.,,6.219005757568101,7.628446257015672,7.628446257015672
2018-12-01,"Bank of China, Agencia en Chile",,,,
2018-12-01,"China Construction Bank, Agencia en Chile",,0.8852642738964199,0.9095884043835792,0.9095884043835792
2018-12-01,HSBC Bank (Chile),,3.383442693470988,3.934438966937548,3.937125350925635
2018-12-01,Itaú Corpbanca,,2.389450174124951,2.404336038175374,2.553632975849961
2018-12-01,"JP Morgan Chase Bank, N.A.",,,,
2018-12-01,"MUFG Bank, Ltd.",,,,
2018-12-01,Scotiabank Chile,,1.7951060322421135,1.79532220297606,1.8391952449175384
2019-01-01,Banco BTG Pactual Chile,1.3098906375816997,1.3098906375816997,1.3098906375816997,
2019-01-01,Banco Bice,1.1602185414420532,1.1602185414420532,1.3870858490455134,0.30511052614141043
2019-01-01,Banco Consorcio,1.6612580511044903,1.6612580511044903,1.7148021599265095,1.2197727691356577
2019-01-01,Banco Falabella,4.9779877593277195,4.9779877593277195,3.573201252076582,5.058674911864592
2019-01-01,Banco Internacional,1.8940905917267226,1.8940905917267226,1.8924213384471704,1.963194398872053
2019-01-01,Banco Ripley,7.879141911745805,7.879141911745805,7.933125712291951,7.878681500272975
2019-01-01,Banco Santander-Chile,2.598310643763654,2.5995746493064504,3.05290566947778,2.1417777857483484
2019-01-01,Banco Security,1.6478625903562576,1.649471787598197,1.5722225764389446,1.9421228410947278
2019-01-01,Banco de Chile,2.14722030550358,2.187227028404214,1.8611037663479726,2.589668382944932
2019-01-01,Banco de Crédito e Inversiones,2.05127867290182,2.0621026756890917,1.976132787838187,2.1767963670411214
2019-01-01,Banco de la Nación Argentina,,,,
2019-01-01,Banco del Estado de Chile,2.999701648597184,3.0004701518464207,3.104206748925244,2.9002229623676428
2019-01-01,Banco do Brasil S.A.,5.963202239163041,6.939985675039622,6.939985675039622,
2019-01-01,"Bank of China, Agencia en Chile",3.096254540621955,4.275,4.275,
2019-01-01,"China Construction Bank, Agencia en Chile",0.9194856714040136,0.9433013733720814,0.9433013733720814,
2019-01-01,HSBC Bank (Chile),3.6949194038230875,3.9572276018040435,3.9601176387039247,0.4
2019-01-01,Itaú Corpbanca,2.361906837444235,2.3843884629718404,2.535372933845746,2.1018277719276837
2019-01-01,"JP Morgan Chase Bank, N.A.",1.7500000000000002,1.7500000000000002,1.7500000000000002,
2019-01-01,"MUFG Bank, Ltd.",,,,
2019-01-01,Scotiabank Chile,1.8048075714049712,1.8051215045110485,1.8566390342060726,1.7455681310048012
2019-02-01,Banco BTG Pactual Chile,1.3062878484130942,1.3276919985861293,1.3276919985861293,
2019-02-01,Banco Bice,1.1754919340125494,1.1754919340125494,1.4009079220664737,0.3349659706816108
2019-02-01,Banco Consorcio,1.680641816762351,1.680641816762351,1.7258453559124742,1.3167053202093553
2019-02-01,Banco Falabella,5.135010703976011,5.135010703976011,3.6526223762502905,5.219361390703541
2019-02-01,Banco Internacional,1.8653402631801836,1.899073355177118,1.9000165617551263,1.8602746222431445
2019-02-01,Banco Ripley,7.975506503335906,7.975506503335906,7.911306951138478,7.976047965391792
2019-02-01,Banco Santander-Chile,2.584068268495087,2.5855979796202733,3.0269040575170836,2.1345739013889733
2019-02-01,Banco Security,1.5989130364900608,1.5989560634157494,1.50244553039298,1.9613439774188606
2019-02-01,Banco de Chile,2.1584217837496653,2.212554480563632,1.8894529521543586,2.612439161080668
2019-02-01,Banco de Crédito e Inversiones,2.093093288305288,2.102852856421967,1.9790144077268628,2.2677930080149262
2019-02-01,Banco del Estado de Chile,3.017528029900036,3.018458606531673,3.0863047922853886,2.9531241722815396
2019-02-01,Banco do Brasil S.A.,6.35113255859442,7.194946224394745,7.194946224394745,
2019-02-01,"Bank of China, Agencia en Chile",3.09917145382236,4.275,4.275,
2019-02-01,"China Construction Bank, Agencia en Chile",0.922752125771841,0.9465579042383513,0.9465579042383513,
2019-02-01,HSBC Bank (Chile),3.7576917915822508,4.024260794732857,4.027084776673958,0.4
2019-02-01,Itaú Corpbanca,2.3963214070943173,2.4104166954469033,2.5393675562829285,2.1689432387298804
2019-02-01,"JP Morgan Chase Bank, N.A.",,,,
2019-02-01,"MUFG Bank, Ltd.",,,,
2019-02-01,Scotiabank Chile,1.8106691135456838,1.810804182784998,1.845325166131766,1.7709558763247444
2019-03-01,Banco BTG Pactual Chile,,1.2157540432828555,1.2157540432828555,1.2157540432828555
2019-03-01,Banco Bice,,1.1468833375540362,1.1803634967835694,1.4038286396541189
2019-03-01,Banco Consorcio,,1.6800461133458469,1.6800461133458469,1.7293055884161401
2019-03-01,Banco Falabella,,5.126030716070243,5.126030716070243,3.681312250299825
2019-03-01,Banco Internacional,,1.9120217880811925,1.9120217880811925,1.911737325395411
2019-03-01,Banco Ripley,,8.011192509868788,8.011192509868788,7.752779665027979
2019-03-01,Banco Santander-Chile,,2.591496971436069,2.5935715254614173,3.0877892699665
2019-03-01,Banco Security,,1.618977178866165,1.6191389291194427,1.5245117303872735
2019-03-01,Banco de Chile,,2.209910379070968,2.231173522321619,1.92617820615784
2019-03-01,Banco de Crédito e Inversiones,,2.085796847092338,2.093234919408837,1.9789851819770075
2019-03-01,Banco del Estado de Chile,,3.0142117065990877,3.0189664669652436,3.1191333793663336
2019-03-01,Banco do Brasil S.A.,,5.915618101652569,7.475892415919234,7.475892415919234
2019-03-01,"Bank of China, Agencia en Chile",,3.102384100123392,4.275,4.275
2019-03-01,"China Construction Bank, Agencia en Chile",,0.9068428148391692,0.9312344972464994,0.9312344972464994
2019-03-01,HSBC Bank (Chile),,3.6424671679834106,4.133996947045167,4.136795503832264
2019-03-01,Itaú Corpbanca,,2.3874590063960066,2.422293353867878,2.5414976577961044
2019-03-01,"JP Morgan Chase Bank, N.A.",,,,
2019-03-01,Scotiabank Chile,,1.7832994440181933,1.7834033084019694,1.8160391044973034
2019-04-01,Banco BTG Pactual Chile,1.1275462523717734,1.1275462523717734,1.1275462523717734,
2019-04-01,Banco Bice,1.1727556150512894,1.1727556150512894,1.3986074426472537,0.3191989216293437
2019-04-01,Banco Consorcio,1.7011561164424804,1.7011561164424804,1.758359195903337,1.2659904388622027
2019-04-01,Banco Falabella,5.170956975260521,5.170956975260521,3.613078629385596,5.258697921352727
2019-04-01,Banco Internacional,1.9084347492382043,1.9084347492382043,1.9112440165415734,1.7913460048119234
2019-04-01,Banco Ripley,7.9945144808687685,7.9945144808687685,7.756511415546104,7.996490285993367
2019-04-01,Banco Santander-Chile,2.5934862799898553,2.593850339077457,3.056380995037771,2.126086151195737
2019-04-01,Banco Security,1.5952403915128224,1.5955539297724455,1.5007515185970397,1.9510663834978859
2019-04-01,Banco de Chile,2.187409799974135,2.2203469801912066,1.9124077525114573,2.5945428842101563
2019-04-01,Banco de Crédito e Inversiones,2.08209071063691,2.0879518725251143,1.9674930941356705,2.2477728675086466
2019-04-01,Banco del Estado de Chile,3.068193086007537,3.069976904923818,3.206494737786838,2.9395747236661167
2019-04-01,Banco do Brasil S.A.,7.5530649853480485,7.5530649853480485,7.5530649853480485,
2019-04-01,"Bank of China, Agencia en Chile",4.275,4.275,4.275,
2019-04-01,"China Construction Bank, Agencia en Chile",0.94298950587201,0.9702826397341544,0.9702826397341544,
2019-04-01,HSBC Bank (Chile),3.648945360011778,4.050615862771758,4.053045155980881,0.4
2019-04-01,Itaú Corpbanca,2.4124014353697234,2.426820674572332,2.559710315589927,2.175948138221009
2019-04-01,"JP Morgan Chase Bank, N.A.",,,,
